Flow.ID,Source.IP,Source.Port,Destination.IP,Destination.Port,Protocol,Timestamp,Flow.Duration,Total.Fwd.Packets,Total.Backward.Packets,Total.Length.of.Fwd.Packets,Total.Length.of.Bwd.Packets,Fwd.Packet.Length.Max,Fwd.Packet.Length.Min,Fwd.Packet.Length.Mean,Fwd.Packet.Length.Std,Bwd.Packet.Length.Max,Bwd.Packet.Length.Min,Bwd.Packet.Length.Mean,Bwd.Packet.Length.Std,Flow.Bytes.s,Flow.Packets.s,Flow.IAT.Mean,Flow.IAT.Std,Flow.IAT.Max,Flow.IAT.Min,Fwd.IAT.Total,Fwd.IAT.Mean,Fwd.IAT.Std,Fwd.IAT.Max,Fwd.IAT.Min,Bwd.IAT.Total,Bwd.IAT.Mean,Bwd.IAT.Std,Bwd.IAT.Max,Bwd.IAT.Min,Fwd.PSH.Flags,Bwd.PSH.Flags,Fwd.URG.Flags,Bwd.URG.Flags,Fwd.Header.Length,Bwd.Header.Length,Fwd.Packets.s,Bwd.Packets.s,Min.Packet.Length,Max.Packet.Length,Packet.Length.Mean,Packet.Length.Std,Packet.Length.Variance,FIN.Flag.Count,SYN.Flag.Count,RST.Flag.Count,PSH.Flag.Count,ACK.Flag.Count,URG.Flag.Count,CWE.Flag.Count,ECE.Flag.Count,Down.Up.Ratio,Average.Packet.Size,Avg.Fwd.Segment.Size,Avg.Bwd.Segment.Size,Fwd.Header.Length.1,Fwd.Avg.Bytes.Bulk,Fwd.Avg.Packets.Bulk,Fwd.Avg.Bulk.Rate,Bwd.Avg.Bytes.Bulk,Bwd.Avg.Packets.Bulk,Bwd.Avg.Bulk.Rate,Subflow.Fwd.Packets,Subflow.Fwd.Bytes,Subflow.Bwd.Packets,Subflow.Bwd.Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active.Mean,Active.Std,Active.Max,Active.Min,Idle.Mean,Idle.Std,Idle.Max,Idle.Min,Label,L7Protocol,ProtocolName
192.168.180.51-10.200.7.4-57760-3128-6,10.200.7.4,3128,192.168.180.51,57760,6,26/04/201711:11:23,1,2,0,7356,0,7350,6,3678,5192.992201,0,0,0,0,7.36E+09,2.00E+06,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,40,0,2.00E+06,0,6,7350,4902,4240.060377,17978112,0,1,0,0,1,0,0,0,0,7353,3678,0,40,0,0,0,0,0,0,2,7356,0,0,368,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.180.51-10.200.7.4-57760-3128-6,10.200.7.4,3128,192.168.180.51,57760,6,26/04/201711:11:23,16,3,0,7356,0,5840,6,2452,3028.929184,0,0,0,0,459750000,187500,8,11.3137085,16,0,16,8,11.3137085,16,0,0,0,0,0,0,0,0,0,0,60,0,187500,0,6,5840,3299,2997.650858,8985910.667,0,0,0,0,1,0,0,0,0,4398.666667,2452,0,60,0,0,0,0,0,0,3,7356,0,0,368,-1,2,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
212.124.124.94-10.200.7.194-443-44584-6,10.200.7.194,44584,212.124.124.94,443,6,26/04/201711:11:22,321054,7,6,3212,913,1460,0,458.8571429,684.1034105,733,0,152.1666667,289.1929575,12848.30589,40.49163069,26754.5,45493.88697,103136,0,214243,35707.16667,51902.39154,103214,90,217918,43583.6,57209.49074,107893,0,0,0,0,0,160,132,21.80318576,18.68844493,0,1460,294.6428571,527.9512808,278732.5549,0,0,0,1,0,0,0,0,0,317.3076923,458.8571429,152.1666667,160,0,0,0,0,0,0,7,3212,6,913,14600,22,6,20,0,0,0,0,0,0,0,0,BENIGN,91,SSL
212.124.124.94-10.200.7.194-443-44584-6,10.200.7.194,44584,212.124.124.94,443,6,26/04/201711:11:23,1,2,0,12,0,6,6,6,0,0,0,0,0,1.20E+07,2.00E+06,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2.00E+06,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,268,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,91,SSL
192.168.180.51-10.200.7.4-57833-3128-6,192.168.180.51,57833,10.200.7.4,3128,6,26/04/201711:11:22,327722,7,42,3437,1800,1460,0,491,664.2780542,764,0,42.85714286,121.8694967,15980.00745,149.5169687,6827.541667,25441.28951,107198,0,220323,36720.5,53443.14393,105844,86,327600,7990.243902,27410.7331,107198,0,0,0,0,0,152,900,21.35956695,128.1574017,0,1460,104.74,302.1257212,91279.95143,0,0,0,1,0,0,0,0,6,106.877551,491,42.85714286,152,0,0,0,0,0,0,7,3437,42,1800,8192,353,6,20,0,0,0,0,0,0,0,0,BENIGN,130,HTTP_CONNECT
192.168.180.51-10.200.7.4-57833-3128-6,10.200.7.4,3128,192.168.180.51,57833,6,26/04/201711:11:23,1,2,0,770,0,764,6,385,535.9869401,0,0,0,0,7.70E+08,2.00E+06,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,40,0,2.00E+06,0,6,764,511.3333333,437.631504,191521.3333,0,1,0,0,1,0,0,0,0,767,385,0,40,0,0,0,0,0,0,2,770,0,0,353,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.180.51-10.200.7.4-57760-3128-6,192.168.180.51,57760,10.200.7.4,3128,6,26/04/201711:11:23,2018,3,0,18,0,6,6,6,0,0,0,0,0,8919.722498,1486.620416,1009,179.6051224,1136,882,2018,1009,179.6051224,1136,882,0,0,0,0,0,0,0,0,0,60,0,1486.620416,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,8,6,0,60,0,0,0,0,0,0,3,18,0,0,256,-1,2,20,0,0,0,0,0,0,0,0,BENIGN,130,HTTP_CONNECT
192.168.180.37-10.200.7.9-2016-3128-6,192.168.180.37,2016,10.200.7.9,3128,6,26/04/201711:11:22,297351,12,64,2183,50184,1448,0,181.9166667,408.8926195,4344,0,784.125,1100.735216,176111.7333,255.5901948,3964.68,17405.51908,93244,0,297351,27031.90909,42005.43286,96848,293,297207,4717.571429,18944.47015,93244,0,0,0,0,0,396,2080,40.35634654,215.2338482,0,4344,680.0909091,1040.650052,1082952.531,0,0,0,1,0,0,0,0,5,689.0394737,181.9166667,784.125,396,0,0,0,0,0,0,12,2183,64,50184,65535,215,5,32,0,0,0,0,0,0,0,0,BENIGN,130,HTTP_CONNECT
192.168.180.37-10.200.7.9-2016-3128-6,10.200.7.9,3128,192.168.180.37,2016,6,26/04/201711:11:23,170,4,0,0,0,0,0,0,0,0,0,0,0,0,23529.41176,56.66666667,85.40686936,155,1,170,56.66666667,85.40686936,155,1,0,0,0,0,0,0,0,0,0,128,0,23529.41176,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,128,0,0,0,0,0,0,4,0,0,0,215,-1,0,32,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
207.244.80.182-10.200.7.199-443-46701-6,10.200.7.199,46701,207.244.80.182,443,6,26/04/201711:11:22,292114,15,9,622,11813,207,0,41.46666667,72.43604733,4320,2,1312.555556,1691.439484,42568.99704,82.15970477,12700.6087,29653.68024,89803,0,292114,20865.28571,37323.33558,93287,0,194228,24278.5,42832.01739,95642,25,0,0,0,0,320,184,51.34981548,30.80988929,0,4320,497.4,1160.226989,1346126.667,0,0,0,1,0,0,0,0,0,518.125,41.46666667,1312.555556,320,0,0,0,0,0,0,15,622,9,11813,5840,34752,14,20,0,0,0,0,0,0,0,0,BENIGN,91,SSL
192.168.180.37-10.200.7.9-2016-3128-6,10.200.7.9,3128,192.168.180.37,2016,6,26/04/201711:11:23,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2.00E+06,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,64,0,2.00E+06,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,215,-1,0,32,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.180.37-10.200.7.9-2016-3128-6,10.200.7.9,3128,192.168.180.37,2016,6,26/04/201711:11:23,13,2,0,0,0,0,0,0,0,0,0,0,0,0,153846.1538,13,0,13,13,13,13,0,13,13,0,0,0,0,0,0,0,0,0,64,0,153846.1538,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,215,-1,0,32,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.180.51-10.200.7.4-57833-3128-6,192.168.180.51,57833,10.200.7.4,3128,6,26/04/201711:11:23,17051,2,0,12,0,6,6,6,0,0,0,0,0,703.7710398,117.2951733,17051,0,17051,17051,17051,17051,0,17051,17051,0,0,0,0,0,0,0,0,0,40,0,117.2951733,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,252,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,130,HTTP_CONNECT
192.168.10.47-10.200.7.6-51860-3128-6,192.168.10.47,51860,10.200.7.6,3128,6,26/04/201711:11:23,68105,3,17,232,10920,226,0,77.33333333,128.784057,2920,0,642.3529412,989.855857,163747.1551,293.664195,3584.473684,14492.57234,63350,0,4542,2271,1448.154688,3295,1247,67868,4241.75,15793.7866,63350,0,0,0,0,0,72,400,44.04962925,249.6145657,0,2920,531.047619,917.0713427,841019.8476,0,0,0,1,0,0,0,0,5,557.6,77.33333333,642.3529412,72,0,0,0,0,0,0,3,232,17,10920,8192,245,2,20,0,0,0,0,0,0,0,0,BENIGN,130,HTTP_CONNECT
192.168.10.47-10.200.7.6-51860-3128-6,10.200.7.6,3128,192.168.10.47,51860,6,26/04/201711:11:23,1,2,0,12,0,6,6,6,0,0,0,0,0,1.20E+07,2.00E+06,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2.00E+06,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,245,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.10.47-10.200.7.6-51860-3128-6,10.200.7.6,3128,192.168.10.47,51860,6,26/04/201711:11:23,26,4,0,4386,0,1460,6,1096.5,727,0,0,0,0,168692307.7,153846.1538,8.666666667,7.505553499,16,1,26,8.666666667,7.505553499,16,1,0,0,0,0,0,0,0,0,0,80,0,153846.1538,0,6,1460,1169.2,650.2485679,422823.2,0,0,0,0,1,0,0,0,0,1461.5,1096.5,0,80,0,0,0,0,0,0,4,4386,0,0,245,-1,3,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
212.124.124.94-10.200.7.194-443-44585-6,10.200.7.194,44585,212.124.124.94,443,6,26/04/201711:11:22,324450,6,6,2275,628,1968,0,379.1666667,783.9169386,448,0,104.6666667,175.9405203,8947.44953,36.98566805,29495.45455,45999.89228,101125,0,221814,44362.8,52263.59156,101589,2120,223336,44667.2,60306.27745,117303,0,0,0,0,0,140,132,18.49283403,18.49283403,0,1968,223.3076923,540.6382624,292289.7308,0,0,0,1,0,0,0,0,1,241.9166667,379.1666667,104.6666667,140,0,0,0,0,0,0,6,2275,6,628,14600,19,5,20,0,0,0,0,0,0,0,0,BENIGN,91,SSL
192.168.180.51-10.200.7.4-57834-3128-6,192.168.180.51,57834,10.200.7.4,3128,6,26/04/201711:11:22,328675,5,37,809,1485,508,0,161.8,217.5665415,479,0,40.13513514,86.93010032,6979.539058,127.7858066,8016.463415,26813.10985,103103,0,225542,56385.5,56977.00349,106934,608,328604,9127.888889,28483.59221,103103,0,0,0,0,0,112,800,15.21259603,112.5732106,0,508,53.34883721,112.2817213,12607.18494,0,0,0,1,0,0,0,0,7,54.61904762,161.8,40.13513514,112,0,0,0,0,0,0,5,809,37,1485,8192,324,4,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.180.51-10.200.7.4-57834-3128-6,10.200.7.4,3128,192.168.180.51,57834,6,26/04/201711:11:23,1,2,0,12,0,6,6,6,0,0,0,0,0,1.20E+07,2.00E+06,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2.00E+06,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,324,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.131.39-10.200.7.7-51290-3128-6,192.168.131.39,51290,10.200.7.7,3128,6,26/04/201711:11:22,368494,9,16,444,1508,207,0,49.33333333,89.4245492,238,0,94.25,101.7667267,5297.236861,67.8437098,15353.91667,50229.99408,238371,0,368494,46061.75,104402.0879,299964,0,367127,24475.13333,66231.13065,238371,0,0,0,0,0,204,368,24.42373553,43.41997427,0,238,75.07692308,97.32499086,9472.153846,0,0,0,1,0,0,0,0,1,78.08,49.33333333,94.25,204,0,0,0,0,0,0,9,444,16,1508,8192,490,7,20,0,0,0,0,0,0,0,0,BENIGN,131,HTTP_PROXY
192.168.131.39-10.200.7.7-51290-3128-6,192.168.131.39,51290,10.200.7.7,3128,6,26/04/201711:11:23,193,1,1,6,6,6,6,6,0,6,6,6,0,62176.1658,10362.6943,193,0,193,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,5181.34715,5181.34715,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,255,490,0,20,0,0,0,0,0,0,0,0,BENIGN,131,HTTP_PROXY
192.168.131.39-10.200.7.7-51290-3128-6,10.200.7.7,3128,192.168.131.39,51290,6,26/04/201711:11:23,370,2,0,12,0,6,6,6,0,0,0,0,0,32432.43243,5405.405405,370,0,370,370,370,370,0,370,370,0,0,0,0,0,0,0,0,0,40,0,5405.405405,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,490,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.180.51-10.200.7.4-57834-3128-6,192.168.180.51,57834,10.200.7.4,3128,6,26/04/201711:11:23,5761,2,0,12,0,6,6,6,0,0,0,0,0,2082.971706,347.1619511,5761,0,5761,5761,5761,5761,0,5761,5761,0,0,0,0,0,0,0,0,0,40,0,347.1619511,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,254,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.131.39-10.200.7.7-51289-3128-6,192.168.131.39,51289,10.200.7.7,3128,6,26/04/201711:11:22,530243,11,20,774,21945,366,0,70.36363636,146.1856852,4231,0,1097.25,1466.320704,42846.39307,58.46376095,17674.76667,73348.91519,396619,0,530243,53024.3,123775.7742,396619,0,130689,6878.368421,19993.34527,67631,0,0,0,0,0,244,448,20.7452055,37.71855545,0,4231,709.96875,1258.126705,1582882.805,0,0,0,1,0,0,0,0,1,732.8709677,70.36363636,1097.25,244,0,0,0,0,0,0,11,774,20,21945,8192,490,9,20,0,0,0,0,0,0,0,0,BENIGN,147,WINDOWS_UPDATE
192.168.131.39-10.200.7.7-51289-3128-6,192.168.131.39,51289,10.200.7.7,3128,6,26/04/201711:11:23,401,1,1,6,6,6,6,6,0,6,6,6,0,29925.18703,4987.531172,401,0,401,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,2493.765586,2493.765586,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,256,490,0,20,0,0,0,0,0,0,0,0,BENIGN,147,WINDOWS_UPDATE
192.168.72.58-10.200.7.9-51196-3128-6,192.168.72.58,51196,10.200.7.9,3128,6,26/04/201711:11:18,4591520,11,17,543,21890,144,6,49.36363636,61.82276721,4380,6,1287.647059,1340.588114,4885.745897,6.098198418,170056.2963,795206.9646,4135416,2,4591520,459152,1310922.771,4174772,77,456031,28501.9375,84774.4024,341912,14,1,0,0,0,220,340,2.395720807,3.702477611,6,4380,778.5172414,1186.991925,1408949.83,0,1,0,0,1,0,0,0,1,806.3214286,49.36363636,1287.647059,220,0,0,0,0,0,0,11,543,17,21890,16425,293,10,20,0,0,0,0,0,0,0,0,BENIGN,131,HTTP_PROXY
179.1.4.210-10.200.7.199-443-33708-6,10.200.7.199,33708,179.1.4.210,443,6,26/04/201711:11:18,4591366,11,18,507,20978,144,0,46.09090909,64.37461386,5090,0,1165.444444,1431.570763,4679.43527,6.316203065,163977.3571,779530.7614,4128346,1,4591366,459136.6,1310941.268,4174807,26,456179,26834.05882,83082.91626,342610,1,1,0,0,0,352,576,2.395801162,3.920401902,0,5090,720.9666667,1228.682543,1509660.792,0,1,0,0,1,0,0,0,1,745.8275862,46.09090909,1165.444444,352,0,0,0,0,0,0,11,507,18,20978,1002,302,4,32,0,0,0,0,0,0,0,0,BENIGN,91,SSL
192.168.180.51-10.200.7.4-57835-3128-6,192.168.180.51,57835,10.200.7.4,3128,6,26/04/201711:11:23,315287,5,37,821,1351,533,0,164.2,226.5385177,345,0,36.51351351,69.10162469,6888.961486,133.2119624,7689.926829,26365.04942,100680,0,214291,53572.75,104928.1161,210961,131,315218,8756.055556,28017.57394,100680,0,0,0,0,0,112,800,15.85856696,117.3533955,0,533,50.51162791,103.6944624,10752.54153,0,0,0,1,0,0,0,0,7,51.71428571,164.2,36.51351351,112,0,0,0,0,0,0,5,821,37,1351,8192,279,4,20,0,0,0,0,0,0,0,0,BENIGN,130,HTTP_CONNECT
192.168.180.51-10.200.7.4-57835-3128-6,10.200.7.4,3128,192.168.180.51,57835,6,26/04/201711:11:23,1,2,0,351,0,345,6,175.5,239.7091988,0,0,0,0,3.51E+08,2.00E+06,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,40,0,2.00E+06,0,6,345,232,195.7217413,38307,0,1,0,0,1,0,0,0,0,348,175.5,0,40,0,0,0,0,0,0,2,351,0,0,279,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
10.200.7.194-66.150.48.63-38712-443-6,10.200.7.194,38712,66.150.48.63,443,6,26/04/201711:11:23,311571,7,4,1119,149,533,0,159.8571429,250.0689429,137,0,37.25,66.5601232,4069.698399,35.30495457,31157.1,47407.19154,100037,27,311571,51928.5,52985.76937,100851,155,211486,70495.33333,60121.0292,105804,1077,0,0,0,0,160,92,22.46678927,12.8381653,0,533,105.6666667,199.7595524,39903.87879,0,0,0,1,0,0,0,0,0,115.2727273,159.8571429,37.25,160,0,0,0,0,0,0,7,1119,4,149,14600,131,6,20,0,0,0,0,0,0,0,0,BENIGN,91,SSL
192.168.180.51-10.200.7.4-57835-3128-6,10.200.7.4,3128,192.168.180.51,57835,6,26/04/201711:11:23,1,2,0,351,0,345,6,175.5,239.7091988,0,0,0,0,3.51E+08,2.00E+06,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,40,0,2.00E+06,0,6,345,232,195.7217413,38307,0,1,0,0,1,0,0,0,0,348,175.5,0,40,0,0,0,0,0,0,2,351,0,0,279,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.180.51-10.200.7.4-57835-3128-6,10.200.7.4,3128,192.168.180.51,57835,6,26/04/201711:11:23,1,2,0,351,0,345,6,175.5,239.7091988,0,0,0,0,3.51E+08,2.00E+06,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,40,0,2.00E+06,0,6,345,232,195.7217413,38307,0,1,0,0,1,0,0,0,0,348,175.5,0,40,0,0,0,0,0,0,2,351,0,0,279,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.180.51-10.200.7.4-57835-3128-6,192.168.180.51,57835,10.200.7.4,3128,6,26/04/201711:11:23,1306,2,0,12,0,6,6,6,0,0,0,0,0,9188.361409,1531.393568,1306,0,1306,1306,1306,1306,0,1306,1306,0,0,0,0,0,0,0,0,0,40,0,1531.393568,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,254,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,130,HTTP_CONNECT
10.200.7.196-63.251.252.12-37323-80-6,10.200.7.196,37323,63.251.252.12,80,6,26/04/201711:11:22,1282719,4,5,2283,765,2283,0,570.75,1141.5,765,0,153,342.1184006,2376.202426,7.016345747,160339.875,353390.8081,1000163,10,282556,94185.33333,162890.4318,282275,113,1282662,320665.5,472141.6119,1000259,10,0,0,0,0,136,168,3.118375887,3.897969859,0,2283,304.8,735.4729091,540920.4,0,0,0,1,0,0,0,0,1,338.6666667,570.75,153,136,0,0,0,0,0,0,4,2283,5,765,14600,1448,1,32,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
10.200.7.217-91.216.63.240-39837-80-6,10.200.7.217,39837,91.216.63.240,80,6,26/04/201711:11:17,5523856,7,9,1960,524,1960,0,280,740.8103671,262,0,58.22222222,115.5311406,449.6858716,2.896527353,368257.0667,1286991.722,4994674,0,529182,88197,214924.7084,526908,0,5523554,690444.25,1749165.72,4995445,0,0,0,0,0,240,304,1.267230717,1.629296636,0,1960,146.1176471,475.3900875,225995.7353,0,0,0,1,0,0,0,0,1,155.25,280,58.22222222,240,0,0,0,0,0,0,7,1960,9,524,14600,1448,1,32,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
10.200.7.194-66.150.48.63-38714-443-6,10.200.7.194,38714,66.150.48.63,443,6,26/04/201711:11:23,307559,6,6,2338,500,1758,0,389.6666667,699.9264723,345,0,83.33333333,138.7337979,9227.497813,39.01690407,27959.90909,44446.06207,98567,0,207137,41427.4,51838.1113,98683,2758,210020,42004,55165.93462,103411,0,0,0,0,0,140,132,19.50845204,19.50845204,0,1758,218.3076923,489.8018961,239905.8974,0,0,0,1,0,0,0,0,1,236.5,389.6666667,83.33333333,140,0,0,0,0,0,0,6,2338,6,500,14600,169,5,20,0,0,0,0,0,0,0,0,BENIGN,91,SSL
192.168.180.51-10.200.7.4-57837-3128-6,192.168.180.51,57837,10.200.7.4,3128,6,26/04/201711:11:23,314283,6,37,2563,1351,1758,0,427.1666667,681.0319865,345,0,36.51351351,69.10162469,12453.74392,136.8193634,7482.928571,25728.41135,100773,0,213413,42682.6,54412.74725,102465,450,314168,8726.888889,27649.39605,100773,0,0,0,0,0,132,800,19.09107397,117.7282895,0,1758,88.95454545,276.477591,76439.85835,0,0,0,1,0,0,0,0,6,91.02325581,427.1666667,36.51351351,132,0,0,0,0,0,0,6,2563,37,1351,8192,317,5,20,0,0,0,0,0,0,0,0,BENIGN,130,HTTP_CONNECT
192.168.180.51-10.200.7.4-57837-3128-6,10.200.7.4,3128,192.168.180.51,57837,6,26/04/201711:11:23,171,3,0,696,0,345,6,232,195.7217413,0,0,0,0,4070175.439,17543.85965,85.5,120.9152596,171,0,171,85.5,120.9152596,171,0,0,0,0,0,0,1,0,0,0,60,0,17543.85965,0,6,345,260.25,169.5,28730.25,0,1,0,0,1,0,0,0,0,347,232,0,60,0,0,0,0,0,0,3,696,0,0,317,-1,2,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.180.51-10.200.7.4-57837-3128-6,192.168.180.51,57837,10.200.7.4,3128,6,26/04/201711:11:23,2806,2,0,12,0,6,6,6,0,0,0,0,0,4276.550249,712.7583749,2806,0,2806,2806,2806,2806,0,2806,2806,0,0,0,0,0,0,0,0,0,40,0,712.7583749,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,254,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,130,HTTP_CONNECT
192.168.130.245-10.200.7.7-1764-3128-6,192.168.130.245,1764,10.200.7.7,3128,6,26/04/201711:11:23,170210,18,33,1248,31802,223,0,69.33333333,95.78529913,2904,0,963.6969697,1039.649204,194171.9053,299.629869,3404.2,16094.58918,111531,0,170210,10012.35294,30652.24882,126751,0,58454,1826.6875,5721.977424,23490,0,0,0,0,0,384,708,105.7517185,193.8781505,0,2904,635.5769231,933.8097036,872000.5626,0,0,0,1,0,0,0,0,1,648.0392157,69.33333333,963.6969697,384,0,0,0,0,0,0,18,1248,33,31802,65535,557,16,20,0,0,0,0,0,0,0,0,BENIGN,126,GOOGLE
192.168.180.37-10.200.7.9-2018-3128-6,192.168.180.37,2018,10.200.7.9,3128,6,26/04/201711:11:22,589822,13,77,2214,56799,1448,0,170.3076923,393.7161381,4344,0,737.6493506,936.1097519,100052.2191,152.588408,6627.213483,34889.13788,295649,0,589822,49151.83333,87467.86195,295649,37,589749,7759.855263,37738.81554,296205,0,0,0,0,0,428,2504,22.04054783,130.5478602,0,4344,648.4945055,897.3062202,805158.4527,0,0,0,1,0,0,0,0,5,655.7,170.3076923,737.6493506,428,0,0,0,0,0,0,13,2214,77,56799,65535,215,6,32,0,0,0,0,0,0,0,0,BENIGN,130,HTTP_CONNECT
207.244.80.182-10.200.7.199-443-46702-6,10.200.7.199,46702,207.244.80.182,443,6,26/04/201711:11:23,293312,16,9,2070,11813,1448,0,129.375,358.5291945,4320,2,1312.555556,1691.439484,47331.85141,85.23347153,12221.33333,28990.77143,90474,0,293312,19554.13333,36431.68862,95183,0,196854,24606.75,43153.5266,96052,1,0,0,0,0,340,184,54.54942178,30.68404975,0,4320,533.9615385,1151.970919,1327036.998,0,0,0,1,0,0,0,0,0,555.32,129.375,1312.555556,340,0,0,0,0,0,0,16,2070,9,11813,5840,34752,15,20,0,0,0,0,0,0,0,0,BENIGN,91,SSL
192.168.180.37-10.200.7.9-2018-3128-6,10.200.7.9,3128,192.168.180.37,2018,6,26/04/201711:11:23,232,3,0,0,0,0,0,0,0,0,0,0,0,0,12931.03448,116,164.0487732,232,0,232,116,164.0487732,232,0,0,0,0,0,0,0,0,0,0,96,0,12931.03448,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,215,-1,0,32,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.180.37-10.200.7.9-2018-3128-6,10.200.7.9,3128,192.168.180.37,2018,6,26/04/201711:11:23,59,4,0,0,0,0,0,0,0,0,0,0,0,0,67796.61017,19.66666667,23.02896727,45,0,59,19.66666667,23.02896727,45,0,0,0,0,0,0,0,0,0,0,128,0,67796.61017,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,128,0,0,0,0,0,0,4,0,0,0,215,-1,0,32,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
179.1.4.245-10.200.7.217-443-37439-6,10.200.7.217,37439,179.1.4.245,443,6,26/04/201711:11:23,169554,26,22,300,21568,150,0,11.53846154,40.76197323,2048,0,980.3636364,700.0169076,128973.6603,283.0956509,3607.531915,12418.79718,74851,0,169554,6782.16,18114.68375,74851,0,45903,2185.857143,6085.266184,24205,0,0,0,0,0,944,720,153.3434776,129.7521733,0,2048,446.2857143,672.6905554,452512.5833,0,0,0,1,0,0,0,0,0,455.5833333,11.53846154,980.3636364,944,0,0,0,0,0,0,26,300,22,21568,14600,243,2,32,0,0,0,0,0,0,0,0,BENIGN,91,SSL
192.168.130.245-10.200.7.7-1764-3128-6,192.168.130.245,1764,10.200.7.7,3128,6,26/04/201711:11:23,1000,1,1,6,6,6,6,6,0,6,6,6,0,12000,2000,1000,0,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1000,1000,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,65460,557,0,20,0,0,0,0,0,0,0,0,BENIGN,126,GOOGLE
